geo,year,country,election_date,party_name,vote_share_percent,party_code,parfam,right_left_position,planned_economy,welfare_state,market_economy,inter_positive,democracy,sustainability_positive,parfam_code,parfam_label,total_poverty,gdp_per_cap,consumer_prices,f_unemployment,m_unemployment,t_unemployment,dependency_ratio_15_64,debt_to_gdp,"Less than primary, primary and lower secondary education (levels 0-2)",Tertiary education (levels 5-8),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),"Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",migration_inflow,median_age,population_total,urban_population_pct,wealth_top10_share,rel_migration
NL,1960,Netherlands,1959-03-12,Christian Historical Union,8.108,22525,50.0,14.0,0.0,11.0,4.7,1.6,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1960,Netherlands,1959-03-12,Labour Party,30.357,22320,30.0,-28.2,4.0,13.5,4.0,1.3,1.3,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1960,Netherlands,1959-03-12,People’s Party for Freedom and Democracy,12.212,22420,40.0,17.4,4.8,10.3,18.2,1.2,0.3,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1961,Netherlands,1959-03-12,Anti-Revolutionary Party,9.386,22523,50.0,16.9,4.9,10.5,12.6,1.4,1.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1961,Netherlands,1959-03-12,Catholic People’s Party,31.601,22522,50.0,-9.1,0.0,20.8,13.0,1.3,2.6,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1961,Netherlands,1959-03-12,Christian Historical Union,8.108,22525,50.0,14.0,0.0,11.0,4.7,1.6,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1961,Netherlands,1959-03-12,Labour Party,30.357,22320,30.0,-28.2,4.0,13.5,4.0,1.3,1.3,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1961,Netherlands,1959-03-12,People’s Party for Freedom and Democracy,12.212,22420,40.0,17.4,4.8,10.3,18.2,1.2,0.3,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1962,Netherlands,1959-03-12,Anti-Revolutionary Party,9.386,22523,50.0,16.9,4.9,10.5,12.6,1.4,1.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1962,Netherlands,1959-03-12,Catholic People’s Party,31.601,22522,50.0,-9.1,0.0,20.8,13.0,1.3,2.6,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1962,Netherlands,1959-03-12,Christian Historical Union,8.108,22525,50.0,14.0,0.0,11.0,4.7,1.6,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1962,Netherlands,1959-03-12,Labour Party,30.357,22320,30.0,-28.2,4.0,13.5,4.0,1.3,1.3,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1962,Netherlands,1959-03-12,People’s Party for Freedom and Democracy,12.212,22420,40.0,17.4,4.8,10.3,18.2,1.2,0.3,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1963,Netherlands,1963-05-15,Anti-Revolutionary Party,8.721,22523,50.0,2.4,2.9,11.8,6.6,6.2,1.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1963,Netherlands,1963-05-15,Catholic People’s Party,31.882,22522,50.0,-13.3,0.9,26.3,11.4,6.1,1.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1963,Netherlands,1963-05-15,Christian Historical Union,8.577,22525,50.0,-2.4,2.3,13.7,9.1,6.8,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1963,Netherlands,1963-05-15,Labour Party,28.011,22320,30.0,-30.6,4.5,20.8,1.2,6.2,3.9,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1963,Netherlands,1963-05-15,People’s Party for Freedom and Democracy,10.287,22420,40.0,9.7,4.4,10.4,14.6,2.0,2.6,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1964,Netherlands,1963-05-15,Anti-Revolutionary Party,8.721,22523,50.0,2.4,2.9,11.8,6.6,6.2,1.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1964,Netherlands,1963-05-15,Catholic People’s Party,31.882,22522,50.0,-13.3,0.9,26.3,11.4,6.1,1.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1964,Netherlands,1963-05-15,Christian Historical Union,8.577,22525,50.0,-2.4,2.3,13.7,9.1,6.8,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1964,Netherlands,1963-05-15,Labour Party,28.011,22320,30.0,-30.6,4.5,20.8,1.2,6.2,3.9,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1964,Netherlands,1963-05-15,People’s Party for Freedom and Democracy,10.287,22420,40.0,9.7,4.4,10.4,14.6,2.0,2.6,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1965,Netherlands,1963-05-15,Anti-Revolutionary Party,8.721,22523,50.0,2.4,2.9,11.8,6.6,6.2,1.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1965,Netherlands,1963-05-15,Catholic People’s Party,31.882,22522,50.0,-13.3,0.9,26.3,11.4,6.1,1.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1965,Netherlands,1963-05-15,Christian Historical Union,8.577,22525,50.0,-2.4,2.3,13.7,9.1,6.8,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1965,Netherlands,1963-05-15,Labour Party,28.011,22320,30.0,-30.6,4.5,20.8,1.2,6.2,3.9,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1965,Netherlands,1963-05-15,People’s Party for Freedom and Democracy,10.287,22420,40.0,9.7,4.4,10.4,14.6,2.0,2.6,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1966,Netherlands,1963-05-15,Anti-Revolutionary Party,8.721,22523,50.0,2.4,2.9,11.8,6.6,6.2,1.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1966,Netherlands,1963-05-15,Catholic People’s Party,31.882,22522,50.0,-13.3,0.9,26.3,11.4,6.1,1.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1966,Netherlands,1963-05-15,Christian Historical Union,8.577,22525,50.0,-2.4,2.3,13.7,9.1,6.8,0.0,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1966,Netherlands,1963-05-15,Labour Party,28.011,22320,30.0,-30.6,4.5,20.8,1.2,6.2,3.9,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1966,Netherlands,1963-05-15,People’s Party for Freedom and Democracy,10.287,22420,40.0,9.7,4.4,10.4,14.6,2.0,2.6,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1967,Netherlands,1967-02-15,Anti-Revolutionary Party,9.902,22523,50.0,-5.5,4.1,10.2,4.1,9.4,3.6,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1967,Netherlands,1967-02-15,Catholic People’s Party,26.503,22522,50.0,7.2,2.5,9.0,16.1,3.2,5.2,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1967,Netherlands,1967-02-15,Christian Historical Union,8.142,22525,50.0,10.4,2.4,8.8,8.0,4.0,4.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1967,Netherlands,1967-02-15,Democrats‘66,4.475,22330,40.0,-18.3,3.9,20.4,2.9,5.8,11.6,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1967,Netherlands,1967-02-15,Labour Party,23.555,22320,30.0,-24.6,8.8,15.8,1.8,2.6,8.8,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1967,Netherlands,1967-02-15,People’s Party for Freedom and Democracy,10.733,22420,40.0,10.3,3.7,6.5,12.8,3.8,3.9,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1968,Netherlands,1967-02-15,Anti-Revolutionary Party,9.902,22523,50.0,-5.5,4.1,10.2,4.1,9.4,3.6,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1968,Netherlands,1967-02-15,Catholic People’s Party,26.503,22522,50.0,7.2,2.5,9.0,16.1,3.2,5.2,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1968,Netherlands,1967-02-15,Christian Historical Union,8.142,22525,50.0,10.4,2.4,8.8,8.0,4.0,4.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1968,Netherlands,1967-02-15,Democrats‘66,4.475,22330,40.0,-18.3,3.9,20.4,2.9,5.8,11.6,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1968,Netherlands,1967-02-15,Labour Party,23.555,22320,30.0,-24.6,8.8,15.8,1.8,2.6,8.8,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1968,Netherlands,1967-02-15,People’s Party for Freedom and Democracy,10.733,22420,40.0,10.3,3.7,6.5,12.8,3.8,3.9,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1969,Netherlands,1967-02-15,Anti-Revolutionary Party,9.902,22523,50.0,-5.5,4.1,10.2,4.1,9.4,3.6,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1969,Netherlands,1967-02-15,Catholic People’s Party,26.503,22522,50.0,7.2,2.5,9.0,16.1,3.2,5.2,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1969,Netherlands,1967-02-15,Christian Historical Union,8.142,22525,50.0,10.4,2.4,8.8,8.0,4.0,4.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1969,Netherlands,1967-02-15,Democrats‘66,4.475,22330,40.0,-18.3,3.9,20.4,2.9,5.8,11.6,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1969,Netherlands,1967-02-15,Labour Party,23.555,22320,30.0,-24.6,8.8,15.8,1.8,2.6,8.8,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1969,Netherlands,1967-02-15,People’s Party for Freedom and Democracy,10.733,22420,40.0,10.3,3.7,6.5,12.8,3.8,3.9,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1970,Netherlands,1967-02-15,Anti-Revolutionary Party,9.902,22523,50.0,-5.5,4.1,10.2,4.1,9.4,3.6,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1970,Netherlands,1967-02-15,Catholic People’s Party,26.503,22522,50.0,7.2,2.5,9.0,16.1,3.2,5.2,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1970,Netherlands,1967-02-15,Christian Historical Union,8.142,22525,50.0,10.4,2.4,8.8,8.0,4.0,4.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1970,Netherlands,1967-02-15,Democrats‘66,4.475,22330,40.0,-18.3,3.9,20.4,2.9,5.8,11.6,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1970,Netherlands,1967-02-15,Labour Party,23.555,22320,30.0,-24.6,8.8,15.8,1.8,2.6,8.8,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1970,Netherlands,1967-02-15,People’s Party for Freedom and Democracy,10.733,22420,40.0,10.3,3.7,6.5,12.8,3.8,3.9,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1971,Netherlands,1971-04-28,Anti-Revolutionary Party,8.59,22523,50.0,-18.1,3.9,13.5,1.0,6.1,5.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1971,Netherlands,1971-04-28,Catholic People’s Party,21.837,22522,50.0,-26.2,8.7,10.9,3.0,4.4,10.6,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1971,Netherlands,1971-04-28,Christian Historical Union,6.317,22525,50.0,-21.4,4.3,9.8,4.1,6.3,10.9,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1971,Netherlands,1971-04-28,Democratic Socialists‘70,5.329,22524,50.0,-12.9,0.0,19.9,5.8,5.8,1.3,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1971,Netherlands,1971-04-28,Democrats‘66,6.775,22330,40.0,-21.3,2.8,9.4,1.8,6.8,8.7,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1971,Netherlands,1971-04-28,Labour Party,24.6,22320,30.0,-39.7,4.5,18.4,0.5,4.1,14.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1971,Netherlands,1971-04-28,People’s Party for Freedom and Democracy,10.341,22420,40.0,-1.8,2.8,7.9,9.4,3.6,8.4,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1971,Netherlands,1971-04-28,Radical Political Party,1.837,22310,30.0,-36.3,2.8,21.4,0.0,12.1,4.3,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1972,Netherlands,1972-11-29,Anti-Revolutionary Party,8.84,22523,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1972,Netherlands,1972-11-29,Catholic People’s Party,17.655,22522,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1972,Netherlands,1972-11-29,Christian Historical Union,4.794,22525,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1972,Netherlands,1972-11-29,Democratic Socialists‘70,4.121,22524,50.0,-12.9,4.0,11.6,8.2,4.2,1.7,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1972,Netherlands,1972-11-29,Democrats‘66,4.153,22330,40.0,-44.5,9.1,22.6,0.5,6.7,10.5,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1972,Netherlands,1972-11-29,Labour Party,27.339,22320,30.0,-44.5,9.1,22.6,0.5,6.7,10.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1972,Netherlands,1972-11-29,People’s Party for Freedom and Democracy,14.449,22420,40.0,21.3,0.0,9.8,23.0,1.6,0.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1972,Netherlands,1972-11-29,Radical Political Party,4.799,22310,30.0,-44.5,9.1,22.6,0.5,6.7,10.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1973,Netherlands,1972-11-29,Anti-Revolutionary Party,8.84,22523,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1973,Netherlands,1972-11-29,Catholic People’s Party,17.655,22522,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1973,Netherlands,1972-11-29,Christian Historical Union,4.794,22525,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1973,Netherlands,1972-11-29,Democratic Socialists‘70,4.121,22524,50.0,-12.9,4.0,11.6,8.2,4.2,1.7,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1973,Netherlands,1972-11-29,Democrats‘66,4.153,22330,40.0,-44.5,9.1,22.6,0.5,6.7,10.5,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1973,Netherlands,1972-11-29,Labour Party,27.339,22320,30.0,-44.5,9.1,22.6,0.5,6.7,10.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1973,Netherlands,1972-11-29,People’s Party for Freedom and Democracy,14.449,22420,40.0,21.3,0.0,9.8,23.0,1.6,0.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1973,Netherlands,1972-11-29,Radical Political Party,4.799,22310,30.0,-44.5,9.1,22.6,0.5,6.7,10.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1974,Netherlands,1972-11-29,Anti-Revolutionary Party,8.84,22523,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1974,Netherlands,1972-11-29,Catholic People’s Party,17.655,22522,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1974,Netherlands,1972-11-29,Christian Historical Union,4.794,22525,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1974,Netherlands,1972-11-29,Democratic Socialists‘70,4.121,22524,50.0,-12.9,4.0,11.6,8.2,4.2,1.7,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1974,Netherlands,1972-11-29,Democrats‘66,4.153,22330,40.0,-44.5,9.1,22.6,0.5,6.7,10.5,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1974,Netherlands,1972-11-29,Labour Party,27.339,22320,30.0,-44.5,9.1,22.6,0.5,6.7,10.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1974,Netherlands,1972-11-29,People’s Party for Freedom and Democracy,14.449,22420,40.0,21.3,0.0,9.8,23.0,1.6,0.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1974,Netherlands,1972-11-29,Radical Political Party,4.799,22310,30.0,-44.5,9.1,22.6,0.5,6.7,10.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1975,Netherlands,1972-11-29,Anti-Revolutionary Party,8.84,22523,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1975,Netherlands,1972-11-29,Catholic People’s Party,17.655,22522,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1975,Netherlands,1972-11-29,Christian Historical Union,4.794,22525,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1975,Netherlands,1972-11-29,Democratic Socialists‘70,4.121,22524,50.0,-12.9,4.0,11.6,8.2,4.2,1.7,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1975,Netherlands,1972-11-29,Democrats‘66,4.153,22330,40.0,-44.5,9.1,22.6,0.5,6.7,10.5,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1975,Netherlands,1972-11-29,Labour Party,27.339,22320,30.0,-44.5,9.1,22.6,0.5,6.7,10.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1975,Netherlands,1972-11-29,People’s Party for Freedom and Democracy,14.449,22420,40.0,21.3,0.0,9.8,23.0,1.6,0.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1975,Netherlands,1972-11-29,Radical Political Party,4.799,22310,30.0,-44.5,9.1,22.6,0.5,6.7,10.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1976,Netherlands,1972-11-29,Anti-Revolutionary Party,8.84,22523,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1976,Netherlands,1972-11-29,Catholic People’s Party,17.655,22522,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1976,Netherlands,1972-11-29,Christian Historical Union,4.794,22525,50.0,-14.0,6.2,20.6,5.2,3.9,7.4,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1976,Netherlands,1972-11-29,Democratic Socialists‘70,4.121,22524,50.0,-12.9,4.0,11.6,8.2,4.2,1.7,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1976,Netherlands,1972-11-29,Democrats‘66,4.153,22330,40.0,-44.5,9.1,22.6,0.5,6.7,10.5,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1976,Netherlands,1972-11-29,Labour Party,27.339,22320,30.0,-44.5,9.1,22.6,0.5,6.7,10.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1976,Netherlands,1972-11-29,People’s Party for Freedom and Democracy,14.449,22420,40.0,21.3,0.0,9.8,23.0,1.6,0.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1976,Netherlands,1972-11-29,Radical Political Party,4.799,22310,30.0,-44.5,9.1,22.6,0.5,6.7,10.5,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1977,Netherlands,1977-05-25,Christian Democratic Appeal,31.887,22521,50.0,-11.6,5.8,9.5,2.9,4.2,2.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1977,Netherlands,1977-05-25,Democratic Socialists‘70,0.715,22524,50.0,-13.6,6.3,11.7,2.9,4.2,3.3,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1977,Netherlands,1977-05-25,Democrats‘66,5.439,22330,40.0,-26.6,4.0,19.7,1.7,2.1,10.7,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1977,Netherlands,1977-05-25,Labour Party,33.829,22320,30.0,-45.6,8.5,24.7,0.3,7.8,7.9,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1977,Netherlands,1977-05-25,People’s Party for Freedom and Democracy,17.946,22420,40.0,13.4,1.0,7.7,15.0,4.5,2.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1977,Netherlands,1977-05-25,Radical Political Party,1.694,22310,30.0,-42.4,5.6,20.4,0.4,9.0,7.8,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1978,Netherlands,1977-05-25,Christian Democratic Appeal,31.887,22521,50.0,-11.6,5.8,9.5,2.9,4.2,2.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1978,Netherlands,1977-05-25,Democratic Socialists‘70,0.715,22524,50.0,-13.6,6.3,11.7,2.9,4.2,3.3,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1978,Netherlands,1977-05-25,Democrats‘66,5.439,22330,40.0,-26.6,4.0,19.7,1.7,2.1,10.7,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1978,Netherlands,1977-05-25,Labour Party,33.829,22320,30.0,-45.6,8.5,24.7,0.3,7.8,7.9,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1978,Netherlands,1977-05-25,People’s Party for Freedom and Democracy,17.946,22420,40.0,13.4,1.0,7.7,15.0,4.5,2.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1978,Netherlands,1977-05-25,Radical Political Party,1.694,22310,30.0,-42.4,5.6,20.4,0.4,9.0,7.8,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1979,Netherlands,1977-05-25,Christian Democratic Appeal,31.887,22521,50.0,-11.6,5.8,9.5,2.9,4.2,2.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1979,Netherlands,1977-05-25,Democratic Socialists‘70,0.715,22524,50.0,-13.6,6.3,11.7,2.9,4.2,3.3,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1979,Netherlands,1977-05-25,Democrats‘66,5.439,22330,40.0,-26.6,4.0,19.7,1.7,2.1,10.7,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1979,Netherlands,1977-05-25,Labour Party,33.829,22320,30.0,-45.6,8.5,24.7,0.3,7.8,7.9,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1979,Netherlands,1977-05-25,People’s Party for Freedom and Democracy,17.946,22420,40.0,13.4,1.0,7.7,15.0,4.5,2.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1979,Netherlands,1977-05-25,Radical Political Party,1.694,22310,30.0,-42.4,5.6,20.4,0.4,9.0,7.8,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1980,Netherlands,1977-05-25,Christian Democratic Appeal,31.887,22521,50.0,-11.6,5.8,9.5,2.9,4.2,2.8,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1980,Netherlands,1977-05-25,Democratic Socialists‘70,0.715,22524,50.0,-13.6,6.3,11.7,2.9,4.2,3.3,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1980,Netherlands,1977-05-25,Democrats‘66,5.439,22330,40.0,-26.6,4.0,19.7,1.7,2.1,10.7,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1980,Netherlands,1977-05-25,Labour Party,33.829,22320,30.0,-45.6,8.5,24.7,0.3,7.8,7.9,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1980,Netherlands,1977-05-25,People’s Party for Freedom and Democracy,17.946,22420,40.0,13.4,1.0,7.7,15.0,4.5,2.0,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1980,Netherlands,1977-05-25,Radical Political Party,1.694,22310,30.0,-42.4,5.6,20.4,0.4,9.0,7.8,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1981,Netherlands,1981-05-26,Christian Democratic Appeal,30.806,22521,50.0,-19.3,4.0,14.0,3.5,8.1,3.5,,CHR,Christian democratic parties (in Israel also Jewish parties),,,,,,,,,,,,,,,,,,
NL,1981,Netherlands,1981-05-26,Democrats‘66,11.059,22330,40.0,-22.1,4.1,13.7,4.0,5.1,5.8,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1981,Netherlands,1981-05-26,Labour Party,28.288,22320,30.0,-28.6,9.8,17.5,4.0,6.1,5.3,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
NL,1981,Netherlands,1981-05-26,People’s Party for Freedom and Democracy,17.321,22420,40.0,7.6,1.6,8.5,12.2,5.9,2.5,,LIB,Liberal parties,,,,,,,,,,,,,,,,,,
NL,1981,Netherlands,1981-05-26,Radical Political Party,1.968,22310,30.0,-25.2,3.25,16.55,0.65,6.4,4.6,,SOC,Social democratic parties,,,,,,,,,,,,,,,,,,
