STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2009,,42.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2010,,42.4,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2011,,42.6,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2012,,42.9,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2013,,43.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,,44.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,,44.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,,44.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2019,,44.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1998,,,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2000,,,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2001,,39.7,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2002,,40.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2003,,40.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2004,,40.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2005,,40.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2006,,41.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2007,,41.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2008,,41.8,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2009,,42.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2010,,42.4,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2011,,42.7,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2012,,42.9,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2014,,43.5,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,,43.8,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,,44.0,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,,44.3,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,,44.5,,e,estimated,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EEA31,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2019,,44.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,1995,,37.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,1996,,38.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,1997,,38.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,1998,,38.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,1999,,38.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2000,,38.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2001,,39.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2002,,39.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2003,,39.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2004,,39.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2005,,40.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2006,,40.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2007,,40.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2008,,40.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2009,,41.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2010,,41.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2011,,41.3,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2012,,41.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2014,,41.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2015,,41.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2016,,41.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2017,,42.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2018,,42.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2019,,42.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2020,,42.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2021,,42.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2022,,42.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2023,,42.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EFTA,European Free Trade Association,2024,,42.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,1995,,38.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,1996,,38.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,1997,,38.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,1998,,39.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,1999,,39.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2000,,39.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2001,,40.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2002,,39.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2003,,40.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2004,,40.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2005,,40.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2006,,40.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2007,,41.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2008,,41.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2009,,42.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2010,,42.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2011,,42.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2012,,43.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2013,,43.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2014,,44.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2015,,44.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2016,,45.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2017,,45.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2018,,46.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2019,,46.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2020,,46.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2021,,47.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2022,,47.6,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2023,,48.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EL,Greece,2024,,48.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,1995,,36.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,1996,,36.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,1997,,37.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,1998,,37.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,1999,,38.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2000,,38.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2001,,38.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2002,,39.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2003,,39.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2004,,39.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2005,,39.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2006,,40.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2007,,40.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2008,,40.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2009,,40.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2010,,41.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2011,,41.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2012,,41.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2013,,42.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2014,,42.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2015,,43.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2016,,43.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2017,,44.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2018,,44.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2019,,45.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2020,,45.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2021,,45.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2022,,46.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2023,,46.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,ES,Spain,2024,,46.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),1995,,38.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),1996,,38.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),1997,,38.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),1998,,38.8,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),1999,,39.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2000,,39.4,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2001,,39.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2002,,40.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2003,,40.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2004,,40.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2005,,40.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2006,,41.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2007,,41.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2008,,41.8,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2009,,42.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2010,,42.4,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2011,,42.7,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2012,,43.0,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2014,,43.6,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2015,,43.8,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2016,,44.1,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2017,,44.3,,be,"break in time series, estimated",,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2018,,44.5,,e,estimated,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2007,European Union - 27 countries (2007-2013),2019,,44.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2020,European Union - 27 countries (from 2020),1998,,,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2020,European Union - 27 countries (from 2020),2000,,,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2020,European Union - 27 countries (from 2020),2001,,39.9,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2020,European Union - 27 countries (from 2020),2002,,40.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,FMEDAGEPOP,Median age of population - females,EU27_2020,European Union - 27 countries (from 2020),2003,,40.5,,,,,
