geo,year,country,election_date,party_name,vote_share_percent,parfam,right_left_position,planned_economy,welfare_state,market_economy,inter_positive,democracy,sustainability_positive,parfam_code,parfam_label,party_code,wealth_top10_share,rel_immigration,gdp_per_cap,urban_population_pct,inflation_rate,unemployment_rate,Tertiary education,debt_to_gdp,dependency_ratio_15_64,median_age
ES,2021,Spain,2019-04-28,People's Party,16.828,60.0,6.063,2.733,20.325,3.501,1.537,2.391,3.843,CON,Conservative parties,33610,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2019,Spain,2019-04-28,Spanish Socialist Workers’ Party,28.899,30.0,-29.267,4.513,30.295,0.268,3.664,4.468,2.547,SOC,Social democratic parties,33320,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2021,Spain,2019-04-28,Regionalist Party of Cantabria,0.202,90.0,0.0,0.0,8.333,0.0,0.0,0.926,0.0,ETH,Ethnic and regional parties,33913,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2021,Spain,2019-04-28,Spanish Socialist Workers’ Party,28.899,30.0,-29.267,4.513,30.295,0.268,3.664,4.468,2.547,SOC,Social democratic parties,33320,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2019,Spain,2019-04-28,Regionalist Party of Cantabria,0.202,90.0,0.0,0.0,8.333,0.0,0.0,0.926,0.0,ETH,Ethnic and regional parties,33913,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2019,Spain,2019-04-28,Together for Catalonia,1.922,90.0,-18.743,7.844,14.85,0.359,0.778,4.85,3.174,ETH,Ethnic and regional parties,33912,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2021,Spain,2019-04-28,Together for Catalonia,1.922,90.0,-18.743,7.844,14.85,0.359,0.778,4.85,3.174,ETH,Ethnic and regional parties,33912,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2021,Spain,2019-04-28,Voice,10.342,70.0,34.783,0.0,11.067,2.767,1.186,3.953,0.791,NAT,Nationalist and radical right parties,33710,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2021,Spain,2019-04-28,We can,9.445,20.0,-39.948,14.447,24.021,0.0,0.174,4.787,6.789,LEF,Socialist or other left parties,33210,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2022,Spain,2019-04-28,Basque Country Unite,1.0,90.0,-4.0,8.0,24.0,0.0,0.0,12.0,0.0,ETH,Ethnic and regional parties,33095,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2022,Spain,2019-04-28,Basque Nationalist Party,1.524,90.0,-11.625,4.902,17.927,3.501,0.84,3.641,12.605,ETH,Ethnic and regional parties,33902,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2022,Spain,2019-04-28,Canarian Coalition–New Canaries,0.53,90.0,-23.007,2.392,22.779,1.025,1.708,2.278,3.759,ETH,Ethnic and regional parties,33907,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2022,Spain,2019-04-28,Catalan Republican Left,3.922,90.0,-30.335,10.861,15.195,0.0,1.536,9.6,3.511,ETH,Ethnic and regional parties,33905,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2021,Spain,2019-04-28,United Left,1.349,20.0,-39.781,8.45,26.612,0.0,0.878,4.198,2.222,LEF,Socialist or other left parties,33220,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2022,Spain,2019-04-28,Citizens - Party of the Citizens,15.98,40.0,-10.542,7.229,16.114,1.657,0.753,4.367,4.066,LIB,Liberal parties,33420,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2021,Spain,2019-04-28,Citizens - Party of the Citizens,15.98,40.0,-10.542,7.229,16.114,1.657,0.753,4.367,4.066,LIB,Liberal parties,33420,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2019,Spain,2019-04-28,United Left,1.349,20.0,-39.781,8.45,26.612,0.0,0.878,4.198,2.222,LEF,Socialist or other left parties,33220,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2020,Spain,2019-04-28,Basque Nationalist Party,1.524,90.0,-11.625,4.902,17.927,3.501,0.84,3.641,12.605,ETH,Ethnic and regional parties,33902,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2020,Spain,2019-04-28,More Commitment,0.667,90.0,-31.661,5.643,25.705,0.0,0.627,3.135,9.404,ETH,Ethnic and regional parties,33914,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2020,Spain,2019-04-28,Basque Country Unite,1.0,90.0,-4.0,8.0,24.0,0.0,0.0,12.0,0.0,ETH,Ethnic and regional parties,33095,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2020,Spain,2019-04-28,People's Party,16.828,60.0,6.063,2.733,20.325,3.501,1.537,2.391,3.843,CON,Conservative parties,33610,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2019,Spain,2019-04-28,We can,9.445,20.0,-39.948,14.447,24.021,0.0,0.174,4.787,6.789,LEF,Socialist or other left parties,33210,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2020,Spain,2019-04-28,Regionalist Party of Cantabria,0.202,90.0,0.0,0.0,8.333,0.0,0.0,0.926,0.0,ETH,Ethnic and regional parties,33913,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2021,Spain,2019-04-28,Catalan Republican Left,3.922,90.0,-30.335,10.861,15.195,0.0,1.536,9.6,3.511,ETH,Ethnic and regional parties,33905,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2020,Spain,2019-04-28,Spanish Socialist Workers’ Party,28.899,30.0,-29.267,4.513,30.295,0.268,3.664,4.468,2.547,SOC,Social democratic parties,33320,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2020,Spain,2019-04-28,Together for Catalonia,1.922,90.0,-18.743,7.844,14.85,0.359,0.778,4.85,3.174,ETH,Ethnic and regional parties,33912,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2020,Spain,2019-04-28,United Left,1.349,20.0,-39.781,8.45,26.612,0.0,0.878,4.198,2.222,LEF,Socialist or other left parties,33220,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2020,Spain,2019-04-28,Voice,10.342,70.0,34.783,0.0,11.067,2.767,1.186,3.953,0.791,NAT,Nationalist and radical right parties,33710,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2020,Spain,2019-04-28,We can,9.445,20.0,-39.948,14.447,24.021,0.0,0.174,4.787,6.789,LEF,Socialist or other left parties,33210,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2021,Spain,2019-04-28,Basque Country Unite,1.0,90.0,-4.0,8.0,24.0,0.0,0.0,12.0,0.0,ETH,Ethnic and regional parties,33095,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2021,Spain,2019-04-28,Basque Nationalist Party,1.524,90.0,-11.625,4.902,17.927,3.501,0.84,3.641,12.605,ETH,Ethnic and regional parties,33902,0.5724,1.8716030481608974,5.60841068844668,79.9548794567814,3.0,14.9,36.2,11.5,51.1,44.6
ES,2019,Spain,2019-04-28,Voice,10.342,70.0,34.783,0.0,11.067,2.767,1.186,3.953,0.791,NAT,Nationalist and radical right parties,33710,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2020,Spain,2019-04-28,Canarian Coalition–New Canaries,0.53,90.0,-23.007,2.392,22.779,1.025,1.708,2.278,3.759,ETH,Ethnic and regional parties,33907,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2020,Spain,2019-04-28,Catalan Republican Left,3.922,90.0,-30.335,10.861,15.195,0.0,1.536,9.6,3.511,ETH,Ethnic and regional parties,33905,0.5702,0.9880145501769616,6.49336738803039,79.7846242983598,-0.3,15.5,36.0,11.9,51.3,44.2
ES,2019,Spain,2019-04-28,People's Party,16.828,60.0,6.063,2.733,20.325,3.501,1.537,2.391,3.843,CON,Conservative parties,33610,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2022,Spain,2019-04-28,More Commitment,0.667,90.0,-31.661,5.643,25.705,0.0,0.627,3.135,9.404,ETH,Ethnic and regional parties,33914,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2019,Spain,2019-04-28,Basque Country Unite,1.0,90.0,-4.0,8.0,24.0,0.0,0.0,12.0,0.0,ETH,Ethnic and regional parties,33095,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2019,Spain,2019-04-28,Basque Nationalist Party,1.524,90.0,-11.625,4.902,17.927,3.501,0.84,3.641,12.605,ETH,Ethnic and regional parties,33902,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2019,Spain,2019-04-28,Canarian Coalition–New Canaries,0.53,90.0,-23.007,2.392,22.779,1.025,1.708,2.278,3.759,ETH,Ethnic and regional parties,33907,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2019,Spain,2019-04-28,Catalan Republican Left,3.922,90.0,-30.335,10.861,15.195,0.0,1.536,9.6,3.511,ETH,Ethnic and regional parties,33905,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2019,Spain,2019-04-28,More Commitment,0.667,90.0,-31.661,5.643,25.705,0.0,0.627,3.135,9.404,ETH,Ethnic and regional parties,33914,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2022,Spain,2019-04-28,We can,9.445,20.0,-39.948,14.447,24.021,0.0,0.174,4.787,6.789,LEF,Socialist or other left parties,33210,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2019,Spain,2019-04-28,Citizens - Party of the Citizens,15.98,40.0,-10.542,7.229,16.114,1.657,0.753,4.367,4.066,LIB,Liberal parties,33420,0.5719000000000001,1.5927501598575897,-11.3931290455953,79.6955674617799,0.8,14.1,35.1,97.5,51.5,43.9
ES,2022,Spain,2019-04-28,United Left,1.349,20.0,-39.781,8.45,26.612,0.0,0.878,4.198,2.222,LEF,Socialist or other left parties,33220,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2022,Spain,2019-04-28,Together for Catalonia,1.922,90.0,-18.743,7.844,14.85,0.359,0.778,4.85,3.174,ETH,Ethnic and regional parties,33912,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2022,Spain,2019-04-28,Spanish Socialist Workers’ Party,28.899,30.0,-29.267,4.513,30.295,0.268,3.664,4.468,2.547,SOC,Social democratic parties,33320,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2022,Spain,2019-04-28,Regionalist Party of Cantabria,0.202,90.0,0.0,0.0,8.333,0.0,0.0,0.926,0.0,ETH,Ethnic and regional parties,33913,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2022,Spain,2019-04-28,People's Party,16.828,60.0,6.063,2.733,20.325,3.501,1.537,2.391,3.843,CON,Conservative parties,33610,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
ES,2022,Spain,2019-04-28,Voice,10.342,70.0,34.783,0.0,11.067,2.767,1.186,3.953,0.791,NAT,Nationalist and radical right parties,33710,0.5709000000000001,2.634435426434238,1.26057958891062,80.128491001856,8.3,13.0,36.5,10.9,51.1,45.1
BE,2023,Belgium,2019-05-26,Reform Movement,7.56319041350406,40.0,-15.893,1.684,20.739,3.121,1.91,4.312,4.517,LIB,Liberal parties,21426,0.523,1.4398113539739485,0.400004034972383,87.6126557010527,2.3,5.5,39.1,10.3,56.7,41.9
BE,2019,Belgium,2019-05-26,"Democratic, Federalist,  Independent",2.21802458742949,90.0,-0.062,3.299,22.454,0.0,0.66,2.309,3.34,ETH,Ethnic and regional parties,21912,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2023,Belgium,2019-05-26,Open Flemish Liberals and Democrats,8.544,40.0,-8.0,1.299,16.052,2.753,2.442,1.091,6.182,LIB,Liberal parties,21421,0.523,1.4398113539739485,0.400004034972383,87.6126557010527,2.3,5.5,39.1,10.3,56.7,41.9
BE,2023,Belgium,2019-05-26,Socialist Party Different,6.711,30.0,-19.199,10.083,33.343,0.083,2.624,2.514,8.536,SOC,Social democratic parties,21321,0.523,1.4398113539739485,0.400004034972383,87.6126557010527,2.3,5.5,39.1,10.3,56.7,41.9
BE,2023,Belgium,2019-05-26,Workers' Party of Belgium,8.622,20.0,-33.686,12.931,28.065,0.172,1.473,5.807,4.348,LEF,Socialist or other left parties,21230,0.523,1.4398113539739485,0.400004034972383,87.6126557010527,2.3,5.5,39.1,10.3,56.7,41.9
BE,2024,Belgium,2019-05-26,Christian Democratic and Flemish,8.886,50.0,-11.903,7.587,23.906,1.084,2.208,2.268,3.814,CHR,Christian democratic parties (in Israel also Jewish parties),21521,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2024,Belgium,2019-05-26,"Democratic, Federalist,  Independent",2.21802458742949,90.0,-0.062,3.299,22.454,0.0,0.66,2.309,3.34,ETH,Ethnic and regional parties,21912,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2024,Belgium,2019-05-26,Ecologists,6.14187251808042,10.0,-32.6,4.991,20.07,1.257,2.234,4.887,2.304,ECO,Ecological parties,21111,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2024,Belgium,2019-05-26,Francophone Socialist Party,9.46271520047524,30.0,-46.38,9.142,26.053,0.057,2.271,4.05,5.801,SOC,Social democratic parties,21322,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2022,Belgium,2019-05-26,Humanist Democratic Centre,3.69972117256772,50.0,-5.667,1.0,16.0,0.333,0.333,5.0,5.667,CHR,Christian democratic parties (in Israel also Jewish parties),21522,0.5223,1.7838377905876692,0.852949954251983,87.551492636772,10.3,5.6,40.2,10.2,56.6,41.9
BE,2024,Belgium,2019-05-26,Humanist Democratic Centre,3.69972117256772,50.0,-5.667,1.0,16.0,0.333,0.333,5.0,5.667,CHR,Christian democratic parties (in Israel also Jewish parties),21522,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2024,Belgium,2019-05-26,New Flemish Alliance,16.028,90.0,4.78,3.718,10.623,2.62,2.195,2.266,4.108,ETH,Ethnic and regional parties,21916,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2024,Belgium,2019-05-26,Open Flemish Liberals and Democrats,8.544,40.0,-8.0,1.299,16.052,2.753,2.442,1.091,6.182,LIB,Liberal parties,21421,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2024,Belgium,2019-05-26,Reform Movement,7.56319041350406,40.0,-15.893,1.684,20.739,3.121,1.91,4.312,4.517,LIB,Liberal parties,21426,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2024,Belgium,2019-05-26,Socialist Party Different,6.711,30.0,-19.199,10.083,33.343,0.083,2.624,2.514,8.536,SOC,Social democratic parties,21321,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2024,Belgium,2019-05-26,Workers' Party of Belgium,8.622,20.0,-33.686,12.931,28.065,0.172,1.473,5.807,4.348,LEF,Socialist or other left parties,21230,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2022,Belgium,2019-05-26,Ecologists,6.14187251808042,10.0,-32.6,4.991,20.07,1.257,2.234,4.887,2.304,ECO,Ecological parties,21111,0.5223,1.7838377905876692,0.852949954251983,87.551492636772,10.3,5.6,40.2,10.2,56.6,41.9
BE,2022,Belgium,2019-05-26,Green!,6.103,10.0,-21.849,9.544,21.35,0.1,1.297,3.824,11.307,ECO,Ecological parties,21112,0.5223,1.7838377905876692,0.852949954251983,87.551492636772,10.3,5.6,40.2,10.2,56.6,41.9
BE,2022,Belgium,2019-05-26,Francophone Socialist Party,9.46271520047524,30.0,-46.38,9.142,26.053,0.057,2.271,4.05,5.801,SOC,Social democratic parties,21322,0.5223,1.7838377905876692,0.852949954251983,87.551492636772,10.3,5.6,40.2,10.2,56.6,41.9
BE,2024,Belgium,2019-05-26,Green!,6.103,10.0,-21.849,9.544,21.35,0.1,1.297,3.824,11.307,ECO,Ecological parties,21112,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2022,Belgium,2019-05-26,Flemish Interest,11.949,70.0,8.387,4.395,13.71,0.605,1.331,3.024,1.048,NAT,Nationalist and radical right parties,21917,0.5223,1.7838377905876692,0.852949954251983,87.551492636772,10.3,5.6,40.2,10.2,56.6,41.9
BE,2024,Belgium,2019-05-26,Flemish Interest,11.949,70.0,8.387,4.395,13.71,0.605,1.331,3.024,1.048,NAT,Nationalist and radical right parties,21917,0.526,1.4398113539739485,0.400004034972383,87.6126557010527,4.3,5.7,38.8,10.4,56.8,42.0
BE,2022,Belgium,2019-05-26,Christian Democratic and Flemish,8.886,50.0,-11.903,7.587,23.906,1.084,2.208,2.268,3.814,CHR,Christian democratic parties (in Israel also Jewish parties),21521,0.5223,1.7838377905876692,0.852949954251983,87.551492636772,10.3,5.6,40.2,10.2,56.6,41.9
BE,2020,Belgium,2019-05-26,Francophone Socialist Party,9.46271520047524,30.0,-46.38,9.142,26.053,0.057,2.271,4.05,5.801,SOC,Social democratic parties,21322,0.5221,1.028573300548316,5.8180102265206,87.4305564090635,0.4,5.6,37.6,11.1,56.2,41.8
BE,2020,Belgium,2019-05-26,Flemish Interest,11.949,70.0,8.387,4.395,13.71,0.605,1.331,3.024,1.048,NAT,Nationalist and radical right parties,21917,0.5221,1.028573300548316,5.8180102265206,87.4305564090635,0.4,5.6,37.6,11.1,56.2,41.8
BE,2020,Belgium,2019-05-26,Ecologists,6.14187251808042,10.0,-32.6,4.991,20.07,1.257,2.234,4.887,2.304,ECO,Ecological parties,21111,0.5221,1.028573300548316,5.8180102265206,87.4305564090635,0.4,5.6,37.6,11.1,56.2,41.8
BE,2020,Belgium,2019-05-26,"Democratic, Federalist,  Independent",2.21802458742949,90.0,-0.062,3.299,22.454,0.0,0.66,2.309,3.34,ETH,Ethnic and regional parties,21912,0.5221,1.028573300548316,5.8180102265206,87.4305564090635,0.4,5.6,37.6,11.1,56.2,41.8
BE,2020,Belgium,2019-05-26,Christian Democratic and Flemish,8.886,50.0,-11.903,7.587,23.906,1.084,2.208,2.268,3.814,CHR,Christian democratic parties (in Israel also Jewish parties),21521,0.5221,1.028573300548316,5.8180102265206,87.4305564090635,0.4,5.6,37.6,11.1,56.2,41.8
BE,2019,Belgium,2019-05-26,Workers' Party of Belgium,8.622,20.0,-33.686,12.931,28.065,0.172,1.473,5.807,4.348,LEF,Socialist or other left parties,21230,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2019,Belgium,2019-05-26,Socialist Party Different,6.711,30.0,-19.199,10.083,33.343,0.083,2.624,2.514,8.536,SOC,Social democratic parties,21321,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2019,Belgium,2019-05-26,Reform Movement,7.56319041350406,40.0,-15.893,1.684,20.739,3.121,1.91,4.312,4.517,LIB,Liberal parties,21426,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2019,Belgium,2019-05-26,Open Flemish Liberals and Democrats,8.544,40.0,-8.0,1.299,16.052,2.753,2.442,1.091,6.182,LIB,Liberal parties,21421,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2019,Belgium,2019-05-26,New Flemish Alliance,16.028,90.0,4.78,3.718,10.623,2.62,2.195,2.266,4.108,ETH,Ethnic and regional parties,21916,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2019,Belgium,2019-05-26,Humanist Democratic Centre,3.69972117256772,50.0,-5.667,1.0,16.0,0.333,0.333,5.0,5.667,CHR,Christian democratic parties (in Israel also Jewish parties),21522,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2019,Belgium,2019-05-26,Green!,6.103,10.0,-21.849,9.544,21.35,0.1,1.297,3.824,11.307,ECO,Ecological parties,21112,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2019,Belgium,2019-05-26,Francophone Socialist Party,9.46271520047524,30.0,-46.38,9.142,26.053,0.057,2.271,4.05,5.801,SOC,Social democratic parties,21322,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2019,Belgium,2019-05-26,Flemish Interest,11.949,70.0,8.387,4.395,13.71,0.605,1.331,3.024,1.048,NAT,Nationalist and radical right parties,21917,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2019,Belgium,2019-05-26,Ecologists,6.14187251808042,10.0,-32.6,4.991,20.07,1.257,2.234,4.887,2.304,ECO,Ecological parties,21111,0.5227,1.3056511544105742,-5.20244011003201,87.2964994991269,1.2,5.4,36.0,97.4,55.8,41.7
BE,2020,Belgium,2019-05-26,Green!,6.103,10.0,-21.849,9.544,21.35,0.1,1.297,3.824,11.307,ECO,Ecological parties,21112,0.5221,1.028573300548316,5.8180102265206,87.4305564090635,0.4,5.6,37.6,11.1,56.2,41.8
BE,2020,Belgium,2019-05-26,Humanist Democratic Centre,3.69972117256772,50.0,-5.667,1.0,16.0,0.333,0.333,5.0,5.667,CHR,Christian democratic parties (in Israel also Jewish parties),21522,0.5221,1.028573300548316,5.8180102265206,87.4305564090635,0.4,5.6,37.6,11.1,56.2,41.8
BE,2020,Belgium,2019-05-26,New Flemish Alliance,16.028,90.0,4.78,3.718,10.623,2.62,2.195,2.266,4.108,ETH,Ethnic and regional parties,21916,0.5221,1.028573300548316,5.8180102265206,87.4305564090635,0.4,5.6,37.6,11.1,56.2,41.8
BE,2020,Belgium,2019-05-26,Open Flemish Liberals and Democrats,8.544,40.0,-8.0,1.299,16.052,2.753,2.442,1.091,6.182,LIB,Liberal parties,21421,0.5221,1.028573300548316,5.8180102265206,87.4305564090635,0.4,5.6,37.6,11.1,56.2,41.8
BE,2021,Belgium,2019-05-26,Workers' Party of Belgium,8.622,20.0,-33.686,12.931,28.065,0.172,1.473,5.807,4.348,LEF,Socialist or other left parties,21230,0.5227,1.2061164169945353,3.11948540770641,87.489200269855,3.2,6.3,39.7,10.8,56.4,41.8
BE,2021,Belgium,2019-05-26,Socialist Party Different,6.711,30.0,-19.199,10.083,33.343,0.083,2.624,2.514,8.536,SOC,Social democratic parties,21321,0.5227,1.2061164169945353,3.11948540770641,87.489200269855,3.2,6.3,39.7,10.8,56.4,41.8
BE,2021,Belgium,2019-05-26,Reform Movement,7.56319041350406,40.0,-15.893,1.684,20.739,3.121,1.91,4.312,4.517,LIB,Liberal parties,21426,0.5227,1.2061164169945353,3.11948540770641,87.489200269855,3.2,6.3,39.7,10.8,56.4,41.8
BE,2023,Belgium,2019-05-26,New Flemish Alliance,16.028,90.0,4.78,3.718,10.623,2.62,2.195,2.266,4.108,ETH,Ethnic and regional parties,21916,0.523,1.4398113539739485,0.400004034972383,87.6126557010527,2.3,5.5,39.1,10.3,56.7,41.9
BE,2021,Belgium,2019-05-26,Open Flemish Liberals and Democrats,8.544,40.0,-8.0,1.299,16.052,2.753,2.442,1.091,6.182,LIB,Liberal parties,21421,0.5227,1.2061164169945353,3.11948540770641,87.489200269855,3.2,6.3,39.7,10.8,56.4,41.8
BE,2021,Belgium,2019-05-26,New Flemish Alliance,16.028,90.0,4.78,3.718,10.623,2.62,2.195,2.266,4.108,ETH,Ethnic and regional parties,21916,0.5227,1.2061164169945353,3.11948540770641,87.489200269855,3.2,6.3,39.7,10.8,56.4,41.8
BE,2021,Belgium,2019-05-26,Humanist Democratic Centre,3.69972117256772,50.0,-5.667,1.0,16.0,0.333,0.333,5.0,5.667,CHR,Christian democratic parties (in Israel also Jewish parties),21522,0.5227,1.2061164169945353,3.11948540770641,87.489200269855,3.2,6.3,39.7,10.8,56.4,41.8
BE,2022,Belgium,2019-05-26,"Democratic, Federalist,  Independent",2.21802458742949,90.0,-0.062,3.299,22.454,0.0,0.66,2.309,3.34,ETH,Ethnic and regional parties,21912,0.5223,1.7838377905876692,0.852949954251983,87.551492636772,10.3,5.6,40.2,10.2,56.6,41.9
BE,2021,Belgium,2019-05-26,Green!,6.103,10.0,-21.849,9.544,21.35,0.1,1.297,3.824,11.307,ECO,Ecological parties,21112,0.5227,1.2061164169945353,3.11948540770641,87.489200269855,3.2,6.3,39.7,10.8,56.4,41.8
BE,2021,Belgium,2019-05-26,Flemish Interest,11.949,70.0,8.387,4.395,13.71,0.605,1.331,3.024,1.048,NAT,Nationalist and radical right parties,21917,0.5227,1.2061164169945353,3.11948540770641,87.489200269855,3.2,6.3,39.7,10.8,56.4,41.8
